Method,Model,Sample_Index,Original_Class,Counterfactual_Class,Generation_Time,Tp_Sparsity,Seg_Sparsity,DTW,L1,L2,CF_Conf,Orig_Rob_Gauss_eps0.00,Orig_Conf_Gauss_eps0.00,Orig_Rob_Adv_eps0.00,Orig_Conf_Adv_eps0.00,CF_Rob_Gauss_eps0.00,CF_Conf_Gauss_eps0.00,CF_Rob_Adv_eps0.00,CF_Conf_Adv_eps0.00,Orig_Rob_Gauss_eps0.20,Orig_Conf_Gauss_eps0.20,Orig_Rob_Adv_eps0.20,Orig_Conf_Adv_eps0.20,CF_Rob_Gauss_eps0.20,CF_Conf_Gauss_eps0.20,CF_Rob_Adv_eps0.20,CF_Conf_Adv_eps0.20,Orig_Rob_Gauss_eps0.40,Orig_Conf_Gauss_eps0.40,Orig_Rob_Adv_eps0.40,Orig_Conf_Adv_eps0.40,CF_Rob_Gauss_eps0.40,CF_Conf_Gauss_eps0.40,CF_Rob_Adv_eps0.40,CF_Conf_Adv_eps0.40,Orig_Rob_Gauss_eps0.60,Orig_Conf_Gauss_eps0.60,Orig_Rob_Adv_eps0.60,Orig_Conf_Adv_eps0.60,CF_Rob_Gauss_eps0.60,CF_Conf_Gauss_eps0.60,CF_Rob_Adv_eps0.60,CF_Conf_Adv_eps0.60,Orig_Rob_Gauss_eps0.80,Orig_Conf_Gauss_eps0.80,Orig_Rob_Adv_eps0.80,Orig_Conf_Adv_eps0.80,CF_Rob_Gauss_eps0.80,CF_Conf_Gauss_eps0.80,CF_Rob_Adv_eps0.80,CF_Conf_Adv_eps0.80,Orig_Rob_Gauss_eps1.00,Orig_Conf_Gauss_eps1.00,Orig_Rob_Adv_eps1.00,Orig_Conf_Adv_eps1.00,CF_Rob_Gauss_eps1.00,CF_Conf_Gauss_eps1.00,CF_Rob_Adv_eps1.00,CF_Conf_Adv_eps1.00,Orig_Rob_Gauss_eps1.20,Orig_Conf_Gauss_eps1.20,Orig_Rob_Adv_eps1.20,Orig_Conf_Adv_eps1.20,CF_Rob_Gauss_eps1.20,CF_Conf_Gauss_eps1.20,CF_Rob_Adv_eps1.20,CF_Conf_Adv_eps1.20,Orig_Rob_Gauss_eps1.40,Orig_Conf_Gauss_eps1.40,Orig_Rob_Adv_eps1.40,Orig_Conf_Adv_eps1.40,CF_Rob_Gauss_eps1.40,CF_Conf_Gauss_eps1.40,CF_Rob_Adv_eps1.40,CF_Conf_Adv_eps1.40,Orig_Rob_Gauss_eps1.60,Orig_Conf_Gauss_eps1.60,Orig_Rob_Adv_eps1.60,Orig_Conf_Adv_eps1.60,CF_Rob_Gauss_eps1.60,CF_Conf_Gauss_eps1.60,CF_Rob_Adv_eps1.60,CF_Conf_Adv_eps1.60,Orig_Rob_Gauss_eps1.80,Orig_Conf_Gauss_eps1.80,Orig_Rob_Adv_eps1.80,Orig_Conf_Adv_eps1.80,CF_Rob_Gauss_eps1.80,CF_Conf_Gauss_eps1.80,CF_Rob_Adv_eps1.80,CF_Conf_Adv_eps1.80,Orig_Rob_Gauss_eps2.00,Orig_Conf_Gauss_eps2.00,Orig_Rob_Adv_eps2.00,Orig_Conf_Adv_eps2.00,CF_Rob_Gauss_eps2.00,CF_Conf_Gauss_eps2.00,CF_Rob_Adv_eps2.00,CF_Conf_Adv_eps2.00
NG_CF,LSTMFCN,2077,0,3,34.4113,0.3,0.2,0.9611,31.2337,3.7014,0.4858,1.0,1.0,1.0,0.9185,1.0,0.4858,0.0,0.0211,1.0,1.0,1.0,0.7046,0.0,0.1273,0.0,0.0016,1.0,1.0,1.0,0.5282,0.0,0.0001,0.0,0.0003,1.0,1.0,1.0,0.8822,0.0,0.0,0.0,0.0001,1.0,1.0,1.0,0.9902,0.0,0.0,0.0,0.0001,1.0,0.999,1.0,0.9972,0.0,0.0,0.0,0.0001,1.0,0.9998,1.0,0.9986,0.0,0.0,0.0,0.0001,1.0,0.9672,1.0,0.9992,0.0,0.0001,0.0,0.0,0.0,0.2152,1.0,0.9995,0.0,0.0,0.0,0.0,0.0,0.0027,1.0,0.9997,0.0,0.0002,0.0,0.0,0.0,0.0035,1.0,0.9998,0.0,0.0,0.0,0.0
NG_CF,LSTMFCN,2329,0,2,40.5577,0.25,0.1,3.3555,72.5822,8.7261,0.5461,1.0,0.9964,1.0,0.9658,1.0,0.5461,0.0,0.0025,1.0,0.9986,1.0,0.892,0.0,0.0462,0.0,0.0082,1.0,0.9999,1.0,0.9034,0.0,0.0001,0.0,0.0085,1.0,0.9999,1.0,0.979,0.0,0.0,0.0,0.006,1.0,0.9999,1.0,0.994,0.0,0.0,0.0,0.0037,1.0,1.0,1.0,0.9969,0.0,0.0,0.0,0.0019,1.0,0.9951,1.0,0.998,0.0,0.0,0.0,0.001,1.0,0.9573,1.0,0.9985,0.0,0.0,0.0,0.0005,0.0,0.1301,1.0,0.9986,0.0,0.0002,0.0,0.0003,0.0,0.0648,1.0,0.9987,0.0,0.001,0.0,0.0002,0.0,0.0008,1.0,0.9987,0.0,0.0,0.0,0.0001
NG_CF,LSTMFCN,780,0,3,57.1018,0.1786,0.1,2.4886,45.4269,5.5305,0.6435,1.0,0.9986,1.0,0.9723,1.0,0.6435,0.0,0.01,1.0,0.9997,1.0,0.936,0.0,0.0221,0.0,0.0007,1.0,1.0,1.0,0.9298,0.0,0.0002,0.0,0.0002,1.0,0.9999,1.0,0.9379,0.0,0.0,0.0,0.0001,1.0,1.0,1.0,0.9552,0.0,0.0,0.0,0.0,1.0,0.9969,1.0,0.9699,0.0,0.0,0.0,0.0001,1.0,0.9983,1.0,0.9776,0.0,0.0001,0.0,0.0001,1.0,0.8457,1.0,0.9878,0.0,0.0001,0.0,0.0,0.0,0.4796,1.0,0.9943,0.0,0.0,0.0,0.0,0.0,0.1704,1.0,0.9966,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9974,0.0,0.0,0.0,0.0
NG_CF,LSTMFCN,4091,2,1,10.1302,0.7643,0.7,1.5309,20.4282,4.8097,0.9687,1.0,0.9986,1.0,0.9159,1.0,0.9687,0.0,0.0,1.0,0.9394,0.0,0.2039,1.0,0.864,0.0,0.0,0.0,0.176,0.0,0.0033,1.0,0.942,0.0,0.0002,0.0,0.0033,0.0,0.0004,1.0,0.8236,0.0,0.0005,0.0,0.0044,0.0,0.0001,0.0,0.2904,0.0,0.0006,0.0,0.0025,0.0,0.0,1.0,0.932,0.0,0.0008,0.0,0.0016,0.0,0.0,1.0,0.9882,0.0,0.001,0.0,0.0078,0.0,0.0,1.0,0.9978,0.0,0.001,0.0,0.0078,0.0,0.0,0.0,0.4743,0.0,0.0011,0.0,0.031,0.0,0.0,0.0,0.4675,0.0,0.0013,0.0,0.0044,0.0,0.0,0.0,0.1507,0.0,0.0014
NG_CF,LSTMFCN,3135,1,2,63.8389,0.0929,0.0,1.7871,25.0178,3.5669,0.7671,1.0,0.9363,0.0,0.0004,1.0,0.7671,0.0,0.4745,1.0,0.8402,0.0,0.0001,0.0,0.0345,0.0,0.0151,1.0,0.9229,0.0,0.0,0.0,0.0257,0.0,0.0003,0.0,0.4377,0.0,0.0,0.0,0.0055,0.0,0.0,1.0,0.8908,0.0,0.0,0.0,0.0004,0.0,0.0,1.0,0.9953,0.0,0.0,0.0,0.0031,0.0,0.0,1.0,0.9956,0.0,0.0001,0.0,0.0585,0.0,0.0,1.0,0.9695,0.0,0.0001,0.0,0.0046,0.0,0.0,1.0,0.8914,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.3743,0.0,0.0001,0.0,0.0103,0.0,0.0,0.0,0.0246,0.0,0.0,0.0,0.0003,0.0,0.0
NG_CF,LSTMFCN,3268,1,2,65.3048,0.1071,0.1,2.7409,33.1481,4.4363,0.4761,1.0,0.8242,0.0,0.0006,1.0,0.4761,0.0,0.1808,1.0,0.5918,0.0,0.0001,0.0,0.3219,0.0,0.0059,1.0,0.8289,0.0,0.0,0.0,0.1898,0.0,0.0003,1.0,0.8139,0.0,0.0,0.0,0.0189,0.0,0.0001,1.0,0.7256,0.0,0.0,0.0,0.0039,0.0,0.0,1.0,0.8965,0.0,0.0,0.0,0.0031,0.0,0.0,1.0,0.8364,0.0,0.0,0.0,0.0019,0.0,0.0,0.0,0.2974,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.2509,0.0,0.0001,0.0,0.0039,0.0,0.0,0.0,0.1433,0.0,0.0001,0.0,0.0033,0.0,0.0,0.0,0.1103,0.0,0.0001,0.0,0.0002,0.0,0.0
NG_CF,LSTMFCN,2280,0,3,53.6323,0.2286,0.2,3.29,35.9772,4.5802,0.486,1.0,0.9999,1.0,0.9565,1.0,0.486,0.0,0.0002,1.0,1.0,1.0,0.9669,0.0,0.0214,0.0,0.0001,1.0,1.0,1.0,0.9846,0.0,0.0,0.0,0.0001,1.0,1.0,1.0,0.9924,0.0,0.0,0.0,0.0002,1.0,1.0,1.0,0.995,0.0,0.0,0.0,0.0004,1.0,1.0,1.0,0.9964,0.0,0.0,0.0,0.0008,1.0,0.9975,1.0,0.9968,0.0,0.0,0.0,0.001,1.0,0.5113,1.0,0.9967,0.0,0.0,0.0,0.0007,0.0,0.0328,1.0,0.997,0.0,0.0,0.0,0.0004,0.0,0.0159,1.0,0.9979,0.0,0.0,0.0,0.0002,0.0,0.0003,1.0,0.9985,0.0,0.0,0.0,0.0002
NG_CF,LSTMFCN,2446,0,1,31.2645,0.6143,0.6,3.8936,34.2697,5.9909,0.7252,1.0,0.9996,1.0,0.9825,1.0,0.7252,0.0,0.2052,1.0,0.9999,1.0,0.9875,0.0,0.3742,0.0,0.0003,1.0,1.0,1.0,0.9855,0.0,0.0113,0.0,0.0,1.0,1.0,1.0,0.9649,0.0,0.0038,0.0,0.0,1.0,0.9999,1.0,0.9624,0.0,0.2244,0.0,0.0,1.0,0.9989,1.0,0.9728,0.0,0.3289,0.0,0.0,1.0,0.9916,1.0,0.9845,0.0,0.0131,0.0,0.0,1.0,0.828,1.0,0.9874,0.0,0.2068,0.0,0.0,0.0,0.0472,1.0,0.9898,0.0,0.0258,0.0,0.0,0.0,0.0043,1.0,0.9902,0.0,0.0014,0.0,0.0,0.0,0.0006,1.0,0.9902,0.0,0.0365,0.0,0.0
NG_CF,LSTMFCN,4297,1,2,70.5654,0.05,0.0,3.2511,56.4709,6.5893,0.9024,1.0,0.9958,0.0,0.0001,1.0,0.9024,0.0,0.4745,1.0,0.9924,0.0,0.0002,0.0,0.0497,0.0,0.0149,1.0,0.9959,0.0,0.0002,0.0,0.0158,0.0,0.0003,1.0,0.8684,0.0,0.0001,0.0,0.0236,0.0,0.0,1.0,0.9367,0.0,0.0001,0.0,0.0045,0.0,0.0,1.0,0.9925,0.0,0.0001,0.0,0.0025,0.0,0.0,1.0,0.9969,0.0,0.0001,0.0,0.0045,0.0,0.0,1.0,0.9929,0.0,0.0001,0.0,0.0013,0.0,0.0,1.0,0.9395,0.0,0.0001,0.0,0.0048,0.0,0.0,1.0,0.5679,0.0,0.0002,0.0,0.0154,0.0,0.0,0.0,0.0988,0.0,0.0002,0.0,0.016,0.0,0.0
NG_CF,LSTMFCN,3032,1,0,11.9611,0.7214,0.7,5.2096,25.1159,5.6592,0.598,1.0,0.8898,0.0,0.0025,1.0,0.598,1.0,0.958,0.0,0.4672,0.0,0.0005,1.0,0.9664,1.0,0.9632,0.0,0.0182,0.0,0.0003,1.0,0.9995,1.0,0.9901,0.0,0.0006,0.0,0.0002,1.0,0.9996,1.0,0.9978,0.0,0.0001,0.0,0.0002,1.0,0.9996,1.0,0.999,0.0,0.0001,0.0,0.0001,1.0,0.9934,1.0,0.9993,0.0,0.0002,0.0,0.0001,1.0,0.9864,1.0,0.9994,0.0,0.0008,0.0,0.0002,0.0,0.2032,1.0,0.9995,0.0,0.002,0.0,0.0002,1.0,0.6016,1.0,0.9995,0.0,0.0011,0.0,0.0002,0.0,0.0003,1.0,0.9995,0.0,0.0013,0.0,0.0002,0.0,0.0,1.0,0.9995
NG_CF,LSTMFCN,2611,0,3,41.5785,0.2286,0.2,2.6906,37.2922,4.5054,0.554,1.0,0.9998,1.0,0.9099,1.0,0.554,0.0,0.0002,1.0,0.9999,1.0,0.8605,0.0,0.0165,0.0,0.0001,1.0,1.0,1.0,0.937,0.0,0.0003,0.0,0.0001,1.0,1.0,1.0,0.9801,0.0,0.0,0.0,0.0002,1.0,1.0,1.0,0.9922,0.0,0.0,0.0,0.0002,1.0,0.9988,1.0,0.9961,0.0,0.0,0.0,0.0003,1.0,0.9608,1.0,0.9975,0.0,0.0,0.0,0.0005,1.0,0.8123,1.0,0.9982,0.0,0.0,0.0,0.0004,1.0,0.7648,1.0,0.999,0.0,0.0,0.0,0.0003,0.0,0.3356,1.0,0.9995,0.0,0.0,0.0,0.0002,0.0,0.0001,1.0,0.9996,0.0,0.0,0.0,0.0002
NG_CF,LSTMFCN,1855,0,3,58.8826,0.1357,0.0,2.3617,54.8138,6.9909,0.4708,1.0,0.9998,1.0,0.9745,1.0,0.4708,0.0,0.0205,1.0,1.0,1.0,0.9805,0.0,0.2219,0.0,0.0027,1.0,1.0,1.0,0.9957,0.0,0.0007,0.0,0.0011,1.0,1.0,1.0,0.9985,0.0,0.0006,0.0,0.0013,1.0,1.0,1.0,0.999,0.0,0.0004,0.0,0.0019,1.0,0.9999,1.0,0.9991,0.0,0.001,0.0,0.0023,1.0,0.982,1.0,0.9991,0.0,0.0006,0.0,0.0025,1.0,0.9948,1.0,0.9993,0.0,0.0,0.0,0.0012,0.0,0.0516,1.0,0.9993,0.0,0.0001,0.0,0.0005,1.0,0.5131,1.0,0.9993,0.0,0.0,0.0,0.0002,0.0,0.0095,1.0,0.9992,0.0,0.0,0.0,0.0001
NG_CF,LSTMFCN,534,0,1,44.8399,0.1214,0.0,6.2391,78.4541,9.3639,0.5771,1.0,0.9991,1.0,0.9988,1.0,0.5771,0.0,0.0003,1.0,0.9994,1.0,0.9981,1.0,0.4485,0.0,0.0001,1.0,1.0,1.0,0.9976,0.0,0.0351,0.0,0.0,1.0,1.0,1.0,0.9973,0.0,0.0043,0.0,0.0,1.0,1.0,1.0,0.9984,0.0,0.003,0.0,0.0,1.0,0.9998,1.0,0.9992,0.0,0.0076,0.0,0.0,1.0,0.9989,1.0,0.9996,0.0,0.0257,0.0,0.0,1.0,0.9939,1.0,0.9998,0.0,0.0027,0.0,0.0,0.0,0.1523,1.0,0.9999,0.0,0.0004,0.0,0.0,0.0,0.0053,1.0,0.9999,0.0,0.0009,0.0,0.0,0.0,0.0001,1.0,0.9998,0.0,0.0001,0.0,0.0
NG_CF,LSTMFCN,3836,1,1,51.6087,0.1071,0.1,1.8804,44.2378,4.9145,0.4781,1.0,0.9804,0.0,0.011,1.0,0.4781,0.0,0.0012,1.0,0.9402,0.0,0.0048,0.0,0.3039,0.0,0.0,1.0,0.966,0.0,0.0023,1.0,0.593,0.0,0.0,1.0,0.9679,0.0,0.0007,1.0,0.5512,0.0,0.0,1.0,0.9261,0.0,0.0003,0.0,0.4046,0.0,0.0,1.0,0.8202,0.0,0.0002,1.0,0.9577,0.0,0.0,1.0,0.9899,0.0,0.0002,1.0,0.8342,0.0,0.0,1.0,0.9615,0.0,0.0002,1.0,0.9169,0.0,0.0001,0.0,0.116,0.0,0.0003,1.0,0.8877,0.0,0.0001,0.0,0.4725,0.0,0.0004,0.0,0.0992,0.0,0.0001,1.0,0.5961,0.0,0.0005,0.0,0.2424,0.0,0.0001
