Method,Dataset,Sample_Index,Original_Class,Counterfactual_Class,Generation_Time,Tp_Sparsity,Seg_Sparsity,L1,L2,DTW,Orig_Rob_Gauss_eps0.00,Orig_Conf_Gauss_eps0.00,Orig_Rob_Adv_eps0.00,Orig_Conf_Adv_eps0.00,CF_Rob_Gauss_eps0.00,CF_Conf_Gauss_eps0.00,CF_Rob_Adv_eps0.00,CF_Conf_Adv_eps0.00,Orig_Rob_Gauss_eps0.20,Orig_Conf_Gauss_eps0.20,Orig_Rob_Adv_eps0.20,Orig_Conf_Adv_eps0.20,CF_Rob_Gauss_eps0.20,CF_Conf_Gauss_eps0.20,CF_Rob_Adv_eps0.20,CF_Conf_Adv_eps0.20,Orig_Rob_Gauss_eps0.40,Orig_Conf_Gauss_eps0.40,Orig_Rob_Adv_eps0.40,Orig_Conf_Adv_eps0.40,CF_Rob_Gauss_eps0.40,CF_Conf_Gauss_eps0.40,CF_Rob_Adv_eps0.40,CF_Conf_Adv_eps0.40,Orig_Rob_Gauss_eps0.60,Orig_Conf_Gauss_eps0.60,Orig_Rob_Adv_eps0.60,Orig_Conf_Adv_eps0.60,CF_Rob_Gauss_eps0.60,CF_Conf_Gauss_eps0.60,CF_Rob_Adv_eps0.60,CF_Conf_Adv_eps0.60,Orig_Rob_Gauss_eps0.80,Orig_Conf_Gauss_eps0.80,Orig_Rob_Adv_eps0.80,Orig_Conf_Adv_eps0.80,CF_Rob_Gauss_eps0.80,CF_Conf_Gauss_eps0.80,CF_Rob_Adv_eps0.80,CF_Conf_Adv_eps0.80,Orig_Rob_Gauss_eps1.00,Orig_Conf_Gauss_eps1.00,Orig_Rob_Adv_eps1.00,Orig_Conf_Adv_eps1.00,CF_Rob_Gauss_eps1.00,CF_Conf_Gauss_eps1.00,CF_Rob_Adv_eps1.00,CF_Conf_Adv_eps1.00,Orig_Rob_Gauss_eps1.20,Orig_Conf_Gauss_eps1.20,Orig_Rob_Adv_eps1.20,Orig_Conf_Adv_eps1.20,CF_Rob_Gauss_eps1.20,CF_Conf_Gauss_eps1.20,CF_Rob_Adv_eps1.20,CF_Conf_Adv_eps1.20,Orig_Rob_Gauss_eps1.40,Orig_Conf_Gauss_eps1.40,Orig_Rob_Adv_eps1.40,Orig_Conf_Adv_eps1.40,CF_Rob_Gauss_eps1.40,CF_Conf_Gauss_eps1.40,CF_Rob_Adv_eps1.40,CF_Conf_Adv_eps1.40,Orig_Rob_Gauss_eps1.60,Orig_Conf_Gauss_eps1.60,Orig_Rob_Adv_eps1.60,Orig_Conf_Adv_eps1.60,CF_Rob_Gauss_eps1.60,CF_Conf_Gauss_eps1.60,CF_Rob_Adv_eps1.60,CF_Conf_Adv_eps1.60,Orig_Rob_Gauss_eps1.80,Orig_Conf_Gauss_eps1.80,Orig_Rob_Adv_eps1.80,Orig_Conf_Adv_eps1.80,CF_Rob_Gauss_eps1.80,CF_Conf_Gauss_eps1.80,CF_Rob_Adv_eps1.80,CF_Conf_Adv_eps1.80,Orig_Rob_Gauss_eps2.00,Orig_Conf_Gauss_eps2.00,Orig_Rob_Adv_eps2.00,Orig_Conf_Adv_eps2.00,CF_Rob_Gauss_eps2.00,CF_Conf_Gauss_eps2.00,CF_Rob_Adv_eps2.00,CF_Conf_Adv_eps2.00
AB_CF,ECG200,83,1,0,0.3535,0.1562,0.1,53.0889,7.427,1.7265,1.0,0.9999339580535889,0.0,0.005172773730009794,1.0,0.8015995621681213,1.0,0.9996654987335205,1.0,0.9998180270195007,0.0,0.0009209272684529424,1.0,0.5194917321205139,1.0,0.9935617446899414,1.0,0.9999359846115112,0.0,0.0003533547278493643,0.0,0.3178948163986206,1.0,0.9273136258125305,1.0,0.9999685287475586,0.0,0.00023672982933931053,0.0,0.017782114446163177,0.0,0.4758448004722595,1.0,0.9999994039535522,0.0,0.00024213353754021227,0.0,0.00011559349513845518,0.0,0.04827744886279106,1.0,0.9999953508377075,0.0,0.00038216932443901896,0.0,2.064705768134445e-06,0.0,0.009218494407832623,1.0,0.9999998807907104,0.0,0.0006802366115152836,0.0,2.07222015546904e-07,0.0,0.0034288314636796713,1.0,1.0,0.0,0.0010616477811709046,0.0,7.002996653682203e-07,0.0,0.0018411006312817335,1.0,1.0,0.0,0.002012391574680805,0.0,4.70688199527558e-09,0.0,0.0012101567117497325,1.0,1.0,0.0,0.009301549755036831,0.0,6.028992860507287e-10,0.0,0.000974068942014128,1.0,1.0,0.0,0.10600566118955612,0.0,5.556936204589857e-13,0.0,0.0007630199543200433
AB_CF,ECG200,82,1,0,0.332,0.1667,0.1,17.741,2.5237,1.5032,1.0,0.9236928224563599,0.0,0.0008256361470557749,1.0,0.6385692358016968,1.0,0.9998369216918945,1.0,0.736286997795105,0.0,0.00013064529048278928,1.0,0.6525480151176453,1.0,0.9990500807762146,1.0,0.978461503982544,0.0,6.704728730255738e-05,0.0,0.23880250751972198,1.0,0.9946070313453674,1.0,0.9798493385314941,0.0,0.00010327126801712438,0.0,0.00015055190306156874,1.0,0.9573789238929749,1.0,0.9995142221450806,0.0,0.00024117321299854666,0.0,0.00010955986363114789,1.0,0.5566044449806213,1.0,0.9999954700469971,0.0,0.0005191693198867142,0.0,1.1198204447282478e-05,0.0,0.11442988365888596,1.0,1.0,0.0,0.001022521173581481,0.0,1.3092352979526822e-08,0.0,0.0334826335310936,1.0,0.9999996423721313,0.0,0.002188531681895256,0.0,5.8999958696404065e-08,0.0,0.012872361578047276,1.0,1.0,0.0,0.006806184072047472,0.0,3.3733853488371324e-09,0.0,0.005157174076884985,1.0,1.0,0.0,0.06602635234594345,0.0,7.819016267784917e-11,0.0,0.002825201489031315,1.0,1.0,0.0,0.42872652411460876,0.0,8.400519863061007e-12,0.0,0.0016991897718980908
AB_CF,ECG200,43,1,0,0.3056,0.25,0.2,40.7501,6.5286,1.5958,1.0,0.9999126195907593,0.0,0.017401497811079025,1.0,0.865426242351532,1.0,0.9998949766159058,1.0,0.9998687505722046,0.0,0.0029697150457650423,1.0,0.585541844367981,1.0,0.9976010918617249,1.0,0.9999449253082275,0.0,0.0014805418904870749,0.0,0.04807707667350769,1.0,0.9057635068893433,1.0,0.999993085861206,0.0,0.0015670567518100142,0.0,2.6536710720392875e-05,0.0,0.13891609013080597,1.0,0.9999651908874512,0.0,0.0025558308698236942,0.0,4.653814357880037e-06,0.0,0.010312387719750404,1.0,0.9999994039535522,0.0,0.003930994309484959,0.0,1.5392497942912087e-08,0.0,0.0018109262455254793,1.0,0.9999995231628418,0.0,0.005057303234934807,0.0,1.4508674262003751e-08,0.0,0.0006128103705123067,1.0,0.9999992847442627,0.0,0.007016458548605442,0.0,2.362213979978378e-09,0.0,0.0003472203097771853,1.0,1.0,0.0,0.008894587866961956,0.0,8.05354360977617e-09,0.0,0.0002859590167645365,1.0,1.0,0.0,0.01572890765964985,0.0,9.475272129411128e-12,0.0,0.0002609672665130347,1.0,1.0,0.0,0.03113187476992607,0.0,3.3829986338315687e-13,0.0,0.00023632297234144062
AB_CF,ECG200,28,0,1,0.5999,0.625,0.6,21.1432,4.5753,1.5307,1.0,0.9814736247062683,1.0,0.9999463558197021,1.0,0.8411689400672913,0.0,0.001002918928861618,1.0,0.966598629951477,1.0,0.9998642206192017,1.0,0.7089810371398926,0.0,7.772777462378144e-05,1.0,0.953036904335022,1.0,0.9997003078460693,1.0,0.6742032766342163,0.0,2.2782196538173594e-05,0.0,0.2817682921886444,1.0,0.9993707537651062,1.0,0.9119384288787842,0.0,1.5827477909624577e-05,0.0,0.000589298433624208,1.0,0.998897910118103,1.0,0.9926536083221436,0.0,2.3730663087917492e-05,0.0,6.17954065091908e-05,1.0,0.9982484579086304,1.0,0.9999744892120361,0.0,4.513463136390783e-05,0.0,3.4501405025366694e-05,1.0,0.9966446161270142,1.0,0.9999990463256836,0.0,8.120881830109283e-05,0.0,2.2329432747270062e-10,1.0,0.9904333353042603,1.0,0.9999998807907104,0.0,0.00014595285756513476,0.0,8.418764423367975e-07,1.0,0.9513890147209167,1.0,1.0,0.0,0.00023715566203463823,0.0,2.3220696199199864e-11,1.0,0.5675992369651794,1.0,1.0,0.0,0.0003528741654008627,0.0,4.258843278037716e-11,0.0,0.07711853086948395,1.0,1.0,0.0,0.00048048701137304306
AB_CF,ECG200,86,0,1,0.6074,0.4375,0.4,16.1963,3.3647,1.6596,1.0,0.7618712782859802,1.0,0.9995563626289368,1.0,0.8459278345108032,0.0,0.0008053696947172284,1.0,0.8320527672767639,1.0,0.9983783960342407,1.0,0.8049625158309937,0.0,0.00015801226254552603,1.0,0.526208221912384,1.0,0.995732843875885,1.0,0.9441030621528625,0.0,9.862476144917309e-05,1.0,0.8850328922271729,1.0,0.9862760305404663,1.0,0.9938005805015564,0.0,0.00017790823767427355,0.0,0.2997075617313385,1.0,0.9673305153846741,1.0,0.9992907047271729,0.0,0.0007291916408576071,0.0,3.839293640339747e-05,1.0,0.9512404203414917,1.0,0.9999998807907104,0.0,0.004013747908174992,0.0,1.077245906344615e-05,1.0,0.9372014403343201,1.0,1.0,0.0,0.03227668255567551,0.0,1.2450846043066122e-06,1.0,0.8712998032569885,1.0,1.0,0.0,0.3608459532260895,0.0,3.157859751468095e-08,1.0,0.5843934416770935,1.0,1.0,1.0,0.9491506814956665,0.0,1.7716672573442338e-10,0.0,0.1358490139245987,1.0,1.0,1.0,0.9987660646438599,0.0,2.4377168686418038e-11,0.0,0.020637398585677147,1.0,1.0,1.0,0.9999547004699707
AB_CF,ECG200,20,0,1,0.5883,0.9062,0.9,4.2879,1.4772,0.8219,1.0,0.9853901863098145,1.0,0.9996809959411621,1.0,0.6994221806526184,0.0,0.007742051966488361,1.0,0.9879257678985596,1.0,0.9833926558494568,1.0,0.9293484687805176,0.0,0.0006371147464960814,0.0,0.02161967195570469,0.0,0.17586015164852142,1.0,0.9974155426025391,0.0,0.00044257481931708753,0.0,0.0016141689848154783,0.0,0.005280482582747936,1.0,0.9999973773956299,0.0,0.0006192844593897462,0.0,0.0002000825188588351,0.0,0.000675222254358232,1.0,0.9999995231628418,0.0,0.002288687275722623,0.0,1.1955292222864955e-07,0.0,0.00022371948580257595,1.0,0.9999998807907104,0.0,0.012290485203266144,0.0,6.103590521888691e-09,0.0,0.00012091235112166032,1.0,1.0,0.0,0.0952264741063118,0.0,2.542193442423013e-07,0.0,7.274326344486326e-05,1.0,1.0,0.0,0.4017897844314575,0.0,4.294006469840461e-11,0.0,5.474839053931646e-05,1.0,1.0,1.0,0.6306329965591431,0.0,7.925157383646686e-14,0.0,5.355594839784317e-05,1.0,1.0,1.0,0.7620865106582642,0.0,1.1294436740028058e-11,0.0,5.537067772820592e-05,1.0,1.0,1.0,0.793308675289154
AB_CF,ECG200,32,0,1,0.5692,0.9062,0.9,7.6627,2.6174,0.8198,1.0,0.6582567691802979,1.0,0.9999531507492065,1.0,0.8497350215911865,0.0,0.00019962689839303493,1.0,0.8570504188537598,1.0,0.9997791647911072,0.0,0.4980471432209015,0.0,2.885392495954875e-05,1.0,0.9544092416763306,1.0,0.9985442161560059,0.0,0.2053948938846588,0.0,1.798564517230261e-05,0.0,0.06608890742063522,1.0,0.9886825680732727,1.0,0.998760461807251,0.0,3.775503864744678e-05,0.0,0.007341815158724785,1.0,0.8973068594932556,1.0,0.9998071789741516,0.0,0.00013531651347875595,0.0,0.00016216713993344456,1.0,0.572642982006073,1.0,0.9983738660812378,0.0,0.0004429312248248607,0.0,3.102951086475514e-05,0.0,0.3153597116470337,1.0,0.999994158744812,0.0,0.0020041284151375294,0.0,3.3858933079500275e-07,0.0,0.1791173368692398,1.0,1.0,0.0,0.024397268891334534,0.0,9.836778502858579e-09,0.0,0.10200672596693039,1.0,1.0,0.0,0.28888052701950073,0.0,2.0357411589788654e-10,0.0,0.05032489076256752,1.0,1.0,1.0,0.8010079860687256,0.0,3.328924050478854e-13,0.0,0.023177631199359894,1.0,1.0,1.0,0.9707155227661133
AB_CF,ECG200,6,1,0,0.3426,0.3438,0.3,38.6128,6.2848,1.5619,1.0,0.7846788763999939,0.0,5.7003071560757235e-05,1.0,0.8693841695785522,1.0,0.9998931884765625,1.0,0.7487747669219971,0.0,4.060432911501266e-05,1.0,0.7803448438644409,1.0,0.9998413324356079,1.0,0.9019355773925781,0.0,5.063959542894736e-05,1.0,0.9097385406494141,1.0,0.9997836947441101,1.0,0.9884501695632935,0.0,7.278267003130168e-05,1.0,0.9383029937744141,1.0,0.9995425939559937,0.0,0.4835944175720215,0.0,0.0001149873060057871,0.0,0.02345677651464939,1.0,0.9976215958595276,1.0,0.9999761581420898,0.0,0.0002070252230623737,0.0,0.010314236395061016,1.0,0.9749667644500732,1.0,0.9999843835830688,0.0,0.0005487270536832511,0.0,3.054254557355307e-05,1.0,0.8054372668266296,1.0,0.9999996423721313,0.0,0.0021173590794205666,0.0,9.596099062036956e-07,1.0,0.5704190731048584,1.0,1.0,0.0,0.00565703772008419,0.0,5.963768489891663e-05,0.0,0.40334510803222656,1.0,1.0,0.0,0.014661622233688831,0.0,3.08240224455858e-08,0.0,0.27572816610336304,1.0,1.0,0.0,0.1449248343706131,0.0,7.937756008047359e-11,0.0,0.19668573141098022
AB_CF,ECG200,3,1,0,0.3203,0.3438,0.3,23.2054,3.6989,1.3709,1.0,0.9973750114440918,0.0,0.009527244605123997,1.0,0.6937456727027893,1.0,0.9997743964195251,1.0,0.992885410785675,0.0,0.001689208671450615,1.0,0.7448199391365051,1.0,0.9957839846611023,1.0,0.9977962970733643,0.0,0.0008160753641277552,1.0,0.7830942273139954,1.0,0.9565744400024414,1.0,0.9992489218711853,0.0,0.0010922689689323306,0.0,0.0022475605364888906,1.0,0.7159773111343384,1.0,0.9999996423721313,0.0,0.0018856666283681989,0.0,2.093209150189068e-05,0.0,0.18242794275283813,1.0,0.9999243021011353,0.0,0.004252952989190817,0.0,0.012160669080913067,0.0,0.029730532318353653,1.0,1.0,0.0,0.00943176168948412,0.0,1.931167901148001e-07,0.0,0.005659881047904491,1.0,1.0,0.0,0.036488745361566544,0.0,1.7599424495529092e-07,0.0,0.0018298327922821045,1.0,1.0,0.0,0.13457565009593964,0.0,4.378483708933345e-07,0.0,0.0009669937426224351,1.0,1.0,0.0,0.3760296106338501,0.0,1.274482862995141e-11,0.0,0.0005808608257211745,1.0,1.0,1.0,0.6656683683395386,0.0,6.723563546195965e-12,0.0,0.0006276813801378012
AB_CF,ECG200,12,0,1,0.5821,0.9062,0.9,4.5259,1.8193,1.2029,1.0,0.7699925303459167,1.0,0.9962447285652161,1.0,0.6023604869842529,0.0,0.004494230262935162,1.0,0.7877061367034912,1.0,0.9863730669021606,1.0,0.6893350481987,0.0,0.0012796390801668167,0.0,0.3509853780269623,1.0,0.9555562734603882,1.0,0.8923076391220093,0.0,0.0006158617907203734,0.0,0.07996463030576706,1.0,0.8755126595497131,1.0,0.8639563322067261,0.0,0.0004826589720323682,0.0,0.170362651348114,1.0,0.6019111275672913,1.0,0.9841486811637878,0.0,0.0004106562992092222,0.0,1.3577230674854945e-05,0.0,0.16330547630786896,1.0,0.9998276233673096,0.0,0.00036338530480861664,0.0,1.846080408540729e-06,0.0,0.018611256033182144,1.0,0.9999998807907104,0.0,0.0003201660583727062,0.0,1.125950603864112e-07,0.0,0.0025448715314269066,1.0,0.9999992847442627,0.0,0.00021778434165753424,0.0,7.11540906195296e-08,0.0,0.00034825282637029886,1.0,1.0,0.0,0.00018923306197393686,0.0,8.105774185196424e-08,0.0,4.763438118970953e-05,1.0,1.0,0.0,0.0002362047234782949,0.0,3.289232818406984e-12,0.0,9.892180969472975e-06,1.0,1.0,0.0,0.0007206401787698269
AB_CF,ECG200,51,0,1,0.6146,0.5312,0.5,15.5861,2.6799,1.1415,1.0,0.9999405145645142,1.0,0.9999983310699463,1.0,0.755203127861023,0.0,0.009485753253102303,1.0,0.9997857213020325,1.0,0.9999703168869019,1.0,0.8073561191558838,0.0,0.00033851939952000976,1.0,0.854529857635498,1.0,0.9993023872375488,1.0,0.9917606115341187,0.0,0.00016142753884196281,1.0,0.8924252986907959,1.0,0.973334550857544,1.0,0.9999107122421265,0.0,0.0004532206803560257,0.0,2.2203516891750041e-07,1.0,0.6685875058174133,1.0,1.0,0.0,0.003505271626636386,0.0,6.311374249889923e-07,0.0,0.08327310532331467,1.0,1.0,0.0,0.03770219162106514,0.0,6.411571007447492e-08,0.0,0.0045297108590602875,1.0,0.9999998807907104,0.0,0.21553802490234375,0.0,1.7871776281097596e-10,0.0,0.0007841520709916949,1.0,1.0,1.0,0.8351898789405823,0.0,1.1749509809533265e-07,0.0,0.000311469251755625,1.0,1.0,1.0,0.9852623343467712,0.0,2.200576353084127e-11,0.0,0.00026708372752182186,1.0,1.0,1.0,0.9961798191070557,0.0,9.7876445988819e-14,0.0,0.0002927787718363106,1.0,1.0,1.0,0.9984655380249023
AB_CF,ECG200,84,0,1,0.6216,0.4375,0.4,38.1871,6.0301,1.5819,1.0,0.9986780285835266,1.0,0.9999970197677612,1.0,0.604340136051178,0.0,4.019625703222118e-05,1.0,0.9988306164741516,1.0,0.9999833106994629,0.0,0.12950220704078674,0.0,6.801158178859623e-06,1.0,0.9920123219490051,1.0,0.9999059438705444,1.0,0.5559111833572388,0.0,5.332401087798644e-06,1.0,0.9931831955909729,1.0,0.9989957213401794,0.0,0.40209218859672546,0.0,1.850956687121652e-05,1.0,0.7190660834312439,1.0,0.9822719097137451,1.0,0.997187077999115,0.0,0.00011850242299260572,0.0,0.00017993326764553785,1.0,0.8297733664512634,1.0,0.9997249245643616,0.0,0.0006969114183448255,0.0,0.00012328944285400212,0.0,0.45955905318260193,1.0,0.9999939203262329,0.0,0.0016317538684234023,0.0,2.343984206731875e-08,0.0,0.23025992512702942,1.0,0.9999945163726807,0.0,0.005369788967072964,0.0,0.0001246253086719662,0.0,0.12263522297143936,1.0,0.9999998807907104,0.0,0.02692580036818981,0.0,1.6905117306009743e-09,0.0,0.0881032720208168,1.0,1.0,0.0,0.20969723165035248,0.0,3.911156398750393e-10,0.0,0.07422877848148346,1.0,1.0,1.0,0.7144399881362915
AB_CF,ECG200,73,1,0,0.3567,0.3438,0.3,23.7522,3.7663,1.1932,1.0,0.9896167516708374,0.0,0.00028656047652475536,1.0,0.9440017342567444,1.0,0.9999738931655884,1.0,0.9864635467529297,0.0,2.1246029064059258e-05,1.0,0.9045770764350891,1.0,0.9996261596679688,1.0,0.9972811937332153,0.0,6.319604835880455e-06,0.0,0.1119275763630867,1.0,0.996670663356781,1.0,0.7734704613685608,0.0,5.284968665364431e-06,0.0,0.054123297333717346,1.0,0.9719020128250122,1.0,0.999920129776001,0.0,9.596715244697407e-06,0.0,0.00296496762894094,1.0,0.6406911015510559,1.0,0.9999852180480957,0.0,3.388684126548469e-05,0.0,6.0300131735857576e-05,0.0,0.11379814147949219,1.0,0.999998927116394,0.0,0.00018524006009101868,0.0,1.0316289262846112e-06,0.0,0.013161379843950272,1.0,0.9999995231628418,0.0,0.0014762699138373137,0.0,5.373833669719552e-11,0.0,0.0017128917388617992,1.0,0.9999997615814209,0.0,0.00867533776909113,0.0,3.848182883459117e-11,0.0,0.0003872320521622896,1.0,1.0,0.0,0.045384496450424194,0.0,2.9632711215366037e-12,0.0,0.00012929319927934557,1.0,1.0,0.0,0.2788614332675934,0.0,9.69084590352054e-10,0.0,2.8956967071280815e-05
AB_CF,ECG200,64,0,1,0.5724,0.9062,0.9,7.3764,2.8469,1.5206,1.0,0.5896245241165161,1.0,0.9999717473983765,1.0,0.92222660779953,0.0,0.0002466797595843673,1.0,0.6578264832496643,1.0,0.9998832941055298,1.0,0.932974636554718,0.0,4.012264616903849e-05,1.0,0.8734533786773682,1.0,0.9990524649620056,1.0,0.7561193704605103,0.0,1.520585374237271e-05,0.0,0.17832835018634796,1.0,0.995998740196228,1.0,0.9496086239814758,0.0,1.0396494872111361e-05,0.0,0.00144001969601959,1.0,0.9916568994522095,1.0,0.9968785047531128,0.0,6.46662556391675e-06,0.0,0.1797952950000763,1.0,0.9830448627471924,1.0,0.9999665021896362,0.0,4.053990323882317e-06,0.0,5.399643214332173e-06,1.0,0.9648996591567993,1.0,0.9999996423721313,0.0,2.8734330044244416e-06,0.0,2.1262489099171944e-05,1.0,0.9353035092353821,1.0,0.9999996423721313,0.0,3.8133766793180257e-06,0.0,7.971647573867813e-05,1.0,0.8944647312164307,1.0,0.9999998807907104,0.0,9.485047485213727e-06,0.0,1.3918984853589222e-09,1.0,0.8355018496513367,1.0,1.0,0.0,3.6753626773133874e-05,0.0,3.6232666172919537e-12,1.0,0.8078466057777405,1.0,1.0,0.0,0.0001486608962295577
AB_CF,ECG200,68,1,0,0.3116,0.25,0.2,58.798,8.8748,2.6574,1.0,0.9999483823776245,0.0,0.0040959264151751995,1.0,0.8551343679428101,1.0,0.9999420642852783,1.0,0.99992835521698,0.0,0.002541083376854658,1.0,0.9290000200271606,1.0,0.9989691972732544,1.0,0.999909520149231,0.0,0.0023137819953262806,0.0,0.002268941840156913,1.0,0.9869396686553955,1.0,0.9999005794525146,0.0,0.002446342958137393,0.0,0.01724252663552761,1.0,0.8185205459594727,1.0,0.9999973773956299,0.0,0.0034711635671555996,0.0,1.0331259403528747e-07,0.0,0.07265885174274445,1.0,0.9999996423721313,0.0,0.0073772007599473,0.0,3.3980279567913385e-06,0.0,0.002129183616489172,1.0,1.0,0.0,0.022923169657588005,0.0,2.9170854176641114e-08,0.0,0.000200163820409216,1.0,1.0,0.0,0.0887516438961029,0.0,1.2566075957565204e-09,0.0,3.349768303451128e-05,1.0,0.9999998807907104,0.0,0.2847164273262024,0.0,1.4999666005793832e-12,0.0,9.101264367927797e-06,1.0,1.0,1.0,0.6369795799255371,0.0,2.1237664404871737e-11,0.0,6.529144684463972e-06,1.0,1.0,1.0,0.8949406743049622,0.0,1.2585982603341428e-13,0.0,3.8095890886324923e-06
AB_CF,ECG200,75,0,1,0.5811,0.7396,0.7,7.7639,1.7963,0.6494,1.0,0.9561955332756042,1.0,0.9998916387557983,1.0,0.8188402652740479,0.0,0.0025346579495817423,1.0,0.9257574081420898,1.0,0.9976703524589539,1.0,0.7315468788146973,0.0,0.0002621168387122452,1.0,0.9496787190437317,1.0,0.9890249371528625,1.0,0.9982993006706238,0.0,0.00010036751336883754,0.0,0.0863347053527832,1.0,0.9472723007202148,0.0,0.35092511773109436,0.0,9.520342428004369e-05,0.0,1.9198729205527343e-05,1.0,0.6755601167678833,1.0,0.9999294281005859,0.0,0.00013399796443991363,0.0,2.3354388645202562e-07,0.0,0.1661742478609085,1.0,0.9999840259552002,0.0,0.0002494326909072697,0.0,0.00012503095786087215,0.0,0.03488336130976677,1.0,0.999976396560669,0.0,0.0006689420551992953,0.0,4.6435462763838586e-07,0.0,0.015982795506715775,1.0,0.9999990463256836,0.0,0.002326003508642316,0.0,2.227575901514456e-09,0.0,0.009591614827513695,1.0,1.0,0.0,0.008491335436701775,0.0,7.298505688702051e-10,0.0,0.008342323824763298,1.0,1.0,0.0,0.026733029633760452,0.0,4.627169415856447e-13,0.0,0.006315190810710192,1.0,1.0,0.0,0.06987415999174118
AB_CF,ECG200,57,0,1,0.7178,0.625,0.6,19.0474,3.8898,1.5287,1.0,0.9597384333610535,1.0,0.9999921321868896,1.0,0.5489200353622437,0.0,6.421443686122075e-05,1.0,0.9711245894432068,1.0,0.9999735355377197,0.0,0.25782471895217896,0.0,2.0753399439854547e-05,1.0,0.8685280084609985,1.0,0.9998785257339478,0.0,0.2675892114639282,0.0,1.543688449601177e-05,1.0,0.9509634971618652,1.0,0.9987442493438721,1.0,0.9992701411247253,0.0,2.2448450181400403e-05,0.0,0.0006352448253892362,1.0,0.9872109889984131,1.0,0.9645348787307739,0.0,5.465074355015531e-05,0.0,0.0009392938809469342,1.0,0.9162153005599976,1.0,0.9952151775360107,0.0,0.000110806999146007,0.0,6.6398865783412475e-06,1.0,0.6487862467765808,1.0,0.9999916553497314,0.0,0.00018747145077213645,0.0,1.2618132132047322e-05,0.0,0.3614615797996521,1.0,0.9999973773956299,0.0,0.00033238905598409474,0.0,2.9022186254223925e-07,0.0,0.22523461282253265,1.0,0.9999929666519165,0.0,0.0006644182140007615,0.0,1.3615815142031806e-08,0.0,0.1384105235338211,1.0,1.0,0.0,0.0026741859037429094,0.0,6.995748164789761e-12,0.0,0.08679202944040298,1.0,1.0,0.0,0.026583032682538033
AB_CF,ECG200,99,1,0,0.3252,0.4375,0.4,56.476,9.8773,1.7346,1.0,0.9644762277603149,0.0,6.063757973606698e-05,1.0,0.6445745825767517,1.0,0.9938055276870728,1.0,0.9540375471115112,0.0,1.4111134078120813e-05,1.0,0.6774293780326843,1.0,0.8949593305587769,1.0,0.9818848967552185,0.0,7.757609637337737e-06,0.0,0.047013361006975174,0.0,0.21285872161388397,1.0,0.9967080354690552,0.0,9.654528184910305e-06,0.0,0.40665143728256226,0.0,0.012025216594338417,1.0,0.9888020753860474,0.0,2.0530487745418213e-05,0.0,0.1374496966600418,0.0,0.001324807875789702,1.0,0.9983129501342773,0.0,5.0217899115523323e-05,0.0,0.00617622584104538,0.0,0.00027720569050870836,1.0,0.9999996423721313,0.0,0.0001295857218792662,0.0,1.720153932183166e-06,0.0,9.167757525574416e-05,1.0,1.0,0.0,0.00047224073205143213,0.0,1.5761314671181026e-06,0.0,4.8365011025452986e-05,1.0,1.0,0.0,0.002570641692727804,0.0,1.7614007474797688e-10,0.0,2.554791899456177e-05,1.0,1.0,0.0,0.022713983431458473,0.0,3.3162150109289357e-11,0.0,1.6652817066642456e-05,1.0,1.0,0.0,0.2584059536457062,0.0,1.0020388963027926e-08,0.0,1.2407484064169694e-05
AB_CF,ECG200,17,1,0,0.3912,0.0729,0.0,70.8505,9.8926,1.4511,1.0,0.9855067729949951,0.0,0.006290331482887268,1.0,0.7616301774978638,1.0,0.9999121427536011,1.0,0.9620939493179321,0.0,0.001476856879889965,1.0,0.8545942902565002,1.0,0.9997724890708923,1.0,0.9962266683578491,0.0,0.0008304627845063806,1.0,0.8162715435028076,1.0,0.9991422891616821,1.0,0.9991422891616821,0.0,0.0010637580417096615,1.0,0.5492264032363892,1.0,0.9929637908935547,1.0,0.9999097585678101,0.0,0.0023289788514375687,0.0,0.0009025666513480246,1.0,0.9007762670516968,1.0,0.9999955892562866,0.0,0.005188769660890102,0.0,0.005801063030958176,0.0,0.465303897857666,1.0,0.9999992847442627,0.0,0.007583346217870712,0.0,5.569499080593232e-06,0.0,0.21118971705436707,1.0,0.9999998807907104,0.0,0.017612332478165627,0.0,0.010837657377123833,0.0,0.111702099442482,1.0,1.0,0.0,0.04229454696178436,0.0,4.957773285241274e-07,0.0,0.07300321012735367,1.0,1.0,0.0,0.08170786499977112,0.0,6.604327307258018e-09,0.0,0.06596099585294724,1.0,1.0,0.0,0.1545487642288208,0.0,4.799542382451227e-13,0.0,0.07524040341377258
